,label,text,cleaned_text
5345,0,"Je me sens déjà Nicky-cole, je me sens malade et cette semaine n'est pas allé à ma façon. De toute façon, je ne peux pas espérer partager un ...",sens nicky cole sens malade cette semaine all fa toute fa peux esp rer partager
5346,0,"merde. D'accord, d'accord, j'aime bien les Canadiens. J'ai oublié & amp; aussi. Tous les conflits de masse sont difficiles",merde accord accord aime bien canadiens oubli amp aussi tous conflits masse difficiles
5347,0,Bébé qui pleure quand je suis parti. Me fait mal,pleure quand parti fait mal
5348,0,Mon thé est froid,th froid
5349,0,Avez-vous entendu parler de père sxephil ... tellement triste ... pauvre phillyd ..,entendu parler re sxephil tellement triste pauvre phillyd
5350,0,"Un autre jour au travail! Est-ce qu'il y a cinq heures encore? Ne pense pas parce que je suis toujours là. Eh bien, il faut aller!",autre jour travail cinq heures encore pense parce toujours eh bien faut aller
5351,0,Je ne veux pas. Retournera l'un de ses collègues et espérons que je ne lui serai pas réfléchi.,veux retournera coll gues esp rons fl chi
5352,0,"Il y a un morceau de sang-grenouille dans le garage, je me sens coupable, mais j'ai cessé de pleurer. Lol. Je n'ai jamais tué quelque chose auparavant.",morceau sang grenouille garage sens coupable cess pleurer lol jamais quelque chose auparavant
5353,0,Le jour 2 de la douleur des dents de sagesse ne finira pas,jour douleur dents sagesse finira
5354,0,Ha. Il tombe depuis 5 heures du matin.,ha tombe depuis heures matin
5355,0,Causant beaucoup de problèmes à cette fin aussi!,causant beaucoup probl cette fin aussi
5356,0,"Je voulais dire ""quitter"" Pas ""fly"" quot; Dans mon autre tweet",voulais dire quitter fly quot autre tweet
5357,0,Brrrr! Aller au travail ... froid aujourd'hui,brrrr aller travail froid aujourd hui
5358,0,"Pas de visage pour toi, non?",visage non
5359,0,gorge irritée. J'aimerais un bol de soupe au bol matzo de la grand-mère en ce moment.,gorge irrit aimerais bol soupe bol matzo grand re moment
5360,0,"Matin twitterverse, mes condoléances à tous les fans spartans",matin twitterverse condol ances tous fans spartans
5361,0,"Nite all. Ce fut un événement épique pour moi, je l'ai réglé tout seul et la télécommande dans mon bureau n'a pas fonctionné comme prévu.",nite all nement pique gl tout seul commande bureau fonctionn comme pr vu
5362,0,"Je ne me sens pas très bien ce matin, je ne sais pas trop pourquoi je suis entré au bureau.",sens tr bien matin sais trop pourquoi entr bureau
5363,0,A détruit mes chaussures à travers la neige,truit chaussures travers neige
5364,0,Écrit ma thèse de baccalauréat = & gt; Développer une crise de baccalauréat,crit th baccalaur at gt velopper crise baccalaur at
5365,0,Se préparer à un travail difficile,pr parer travail difficile
5366,0,Excusez-moi quand vous ai-je harcelé?,excusez quand harcel
5367,0,M. nimoy n'a pas assisté au dépistage afaik,nimoy assist pistage afaik
5369,0,"beuh, mon twitter gadget bug",beuh twitter gadget bug
5370,0,"Oh, shawkey, j'ai juste commenté votre ""myface"". & Quot; je suis vraiment désolé. Je vais envoyer une grande enveloppe de scintillement de guérison.",oh shawkey juste comment myface quot vraiment sol vais envoyer grande enveloppe scintillement gu rison
5371,0,- et ça va empirer. Les jours deviennent plus courts et plus courts ...,va empirer jours deviennent plus courts plus courts
5372,0,"C'est vraiment déprimant !!! Il me taquine, en travaillant bien jusqu'à ce que j'essaie de sauver les personnes que j'ai créées. que se passe-t-il! Ahh!",vraiment primant taquine travaillant bien jusqu essaie sauver personnes cr passe ahh
5373,0,Je ressens la mort. ma gorge me fait mal.,ressens mort gorge fait mal
5374,0,Je suis trop pauvre,trop pauvre
5375,0,"Je suis vraiment malade, je dois faire de nombreux tests chez les médecins d'aujourd'hui. Ils pensent que ce pourrait être lyme. Je ne suis vraiment pas excité à propos de ça ...",vraiment malade dois faire nombreux tests chez decins aujourd hui pensent pourrait tre lyme vraiment excit propos
5376,0,J'ai été coincé dans le lit toute la journée hier avec le plus sauvage des migraines était une torture absolue ... quelqu'un d'autre a-t-il quelque chose de semblable?,coinc lit toute journ hier plus sauvage migraines tait torture absolue quelqu autre quelque chose semblable
5377,0,Workingggggggg ughhh et mon téléphone ne me laissera pas parler,workingggggggg ughhh phone laissera parler
5378,0,Je déteste le collège en ce moment,teste coll ge moment
5379,0,"Et pour le xbox360 même 5.9 / 10, j'espère que je serai en désaccord avec la semaine prochaine quand j'aurai le jeu ...",xbox esp re saccord semaine prochaine quand jeu
5380,0,Tu m'as vraiment raté la nuit dernière,vraiment rat nuit derni re
5381,0,A regardé l'holocauste cannibale la nuit dernière et avait foutu des rêves. Ce n'est pas un film pour les mécontents. Ils tuent une véritable tortue,regard holocauste cannibale nuit derni re foutu ves film contents tuent ritable tortue
5382,0,J'espère que quelqu'un a le temps de printemps parce qu'il neige dans le courant actuel,esp re quelqu temps printemps parce neige courant actuel
5383,0,Juste assis dans ma fenêtre dans le travail et amp; Il plairait que je sois ensoleillé moi quelque part exotique!,juste assis fen tre travail amp plairait ensoleill quelque part exotique
5384,0,Oh chérie! Je peux utiliser tous les appareils dans la cuisine. J'adore cuisiner et cuire! Je n'ai toujours pas quelqu'un pour le manger,oh ch rie peux utiliser tous appareils cuisine adore cuisiner cuire toujours quelqu manger
5385,0,Pourquoi ne néglige-t-il pas?,pourquoi glige
5386,0,Étonnantes épaves de fin de saison / temps froid. Je suis épuisé,tonnantes paves fin saison temps froid puis
5387,0,Personne ne m'a encore envoyé un baiser!,personne encore envoy baiser
5388,0,"Je n'ai pas, j'ai laissé tomber la table hier hier à krew ...",laiss tomber table hier hier krew
5389,0,Je n'ai toujours pas pris mon café. J'ai fini. Aidez moi,toujours pris caf fini aidez
5390,0,"Encore une fois, j'aimerais qu'un dieu bienveillant me sourirait et ne fasse pas du travail à cette heure.",encore fois aimerais dieu bienveillant sourirait fasse travail cette heure
5391,0,"Les abeilles ont été clairement rejetées, elle est vraiment",abeilles clairement rejet vraiment
5392,0,Pas d'internet = aucune mise à jour week-end brillant à colaba et partout entre les deux ... ramener à la maison un singe ...,internet aucune mise jour week end brillant colaba partout entre deux ramener maison singe
5393,0,Est-ce que quelqu'un sait si les réseaux sont en baisse en Italie? Ne pas recevoir de réponses d'amis,quelqu sait si seaux baisse italie recevoir ponses amis
5394,0,"Malheureusement, je ne passais pas la coloration en section pour passer à l'émission",malheureusement passais coloration section passer mission
5395,0,Attend maintenant et veut que les gens suivent,attend maintenant veut gens suivent
5396,0,Coincé @ the lite ... presque 10 minutes en retard en classe,coinc the lite presque minutes retard classe
5397,0,Le bilan de mort du séisme de lundi en Italie est maintenant à 207,bilan mort isme lundi italie maintenant
5398,0,Pas content de la neige aujourd'hui ...,content neige aujourd hui
5399,0,"douleur, douleur, disparaît..",douleur douleur dispara
5400,0,Covoiturage et froid. Encore là où est le printemps?,covoiturage froid encore printemps
5401,0,"L'aime, il ne me répond jamais par l'esprit, c'est tout ce que je dis, c'est bonjour",aime pond jamais esprit tout dis bonjour
5402,0,Chargé de tests de classe,charg tests classe
5403,0,Blah ... malade à la grippe,blah malade grippe
5404,0,"Meh, j'attendais beaucoup plus. Je suppose que c'était ma première erreur",meh attendais beaucoup plus suppose tait premi re erreur
5405,0,J'ai posté mon '91 golf à vendre hier soir et je reçois déjà beaucoup d'intérêt! Va être triste de la voir partir ...,post golf vendre hier soir re ois beaucoup int va tre triste voir partir
5406,0,"Emily, wth avez-vous déjà dormi ???? Lol hey, je manque les gars !!!",emily wth dormi lol hey manque gars
5407,0,parle-moi de ça. Et nous sommes sorti les vacances de printemps cette semaine aussi,parle sorti vacances printemps cette semaine aussi
5408,0,Je viens de me réveiller avec un mal de tête ... ça devrait être intéressant ... mauvais rêves * stacia *,viens veiller mal devrait tre int ressant mauvais ves stacia
5409,0,"Travaillant dans les élections, conduisant la vérification sur les juges et les eqip ... malades. Beaucoup plus amusant en bonne santé.",travaillant lections conduisant rification juges eqip malades beaucoup plus amusant bonne sant
5410,0,"Aurait été ravi de cette neige il y a quelques jours, mais ... je viens d'envoyer mon manteau d'hiver, mon chapeau, mes gants, mes goujons, etc., chez moi avec les parents",ravi cette neige quelques jours viens envoyer manteau hiver chapeau gants goujons etc chez parents
5411,0,"Je porte toutes les chaussettes noires = o haha, elles sont assez aléatoires et je m'ennuies et fatigué et un nigel",porte toutes chaussettes noires haha elles assez al atoires ennuies fatigu nigel
5412,0,"Audio: coolcat214:  awwwwwwwwwww mon pauvre bébé est malade, je regrette mi amor, c'est bon. = |",audio coolcat awwwwwwwwwww pauvre malade regrette mi amor bon
5413,0,Je serai à Londres en juillet ... c'est plus près de paris que je suis maintenant ... lol ... mais pas assez proche,londres juillet plus pr paris maintenant lol assez proche
5414,0,Système de distribution? Alors c'est Justin et je me lave tout à fait mes mains! ;) (Aussi parce que je n'ai aucune idée),syst distribution alors justin lave tout fait mains
5415,0,"L'homme est tellement fatigué, ce n'est pas drôle, j'ai besoin / je veux dormir, mais mes yeux ne veulent pas fermer",homme tellement fatigu dr besoin veux dormir yeux veulent fermer
5416,0,Besoin de ma claudia,besoin claudia
5417,0,"Ok nom de groupe, nom de club vraiment mauvais",ok nom groupe nom club vraiment mauvais
5418,0,Ughhhhh son printemps neigeux est tellement mêlé,ughhhhh printemps neigeux tellement
5419,0,Je suis sûr que mes chaussures ont fondu sur mes pieds.,chaussures fondu pieds
5420,0,Charlie au milieu de la nuit. Rêves terribles. malade.,charlie milieu nuit ves terribles malade
5421,0,"Tous les 4 d'entre nous? Whoa. Nous avons besoin de 2 faire un étagère drive-top nikki recruter seulement, les égoïstes 1 ne doivent pas s'appliquer!",tous entre whoa besoin faire tag re drive top nikki recruter seulement go stes doivent appliquer
5422,0,"Ew snow! Mais n'importe qui je me prépare à aller à la co op mais ... pas de brandon aujourd'hui, il est très malade! Alors je rentre chez moi aujourd'hui d: envoyez de l'amour & lt; 3",ew snow importe pr pare aller co op brandon aujourd hui tr malade alors rentre chez aujourd hui envoyez amour lt
5423,0,"Ne mangez pas de glace de calypo avant de manger votre déjeuner, je me sens malade maintenant et pas faim pour ma sarnie.",mangez glace calypo avant manger jeuner sens malade maintenant faim sarnie
5424,0,"Salut mate, je suis vraiment dans la terre du non-bien mais j'espère que tu vas envoyer un gros envoi!",salut mate vraiment terre non bien esp re vas envoyer gros envoi
5425,0,"Malheureusement, le statut de vendeur non offert offre un placement privilégié en tant qu'utilisateur et avec tous les téléchargements.",malheureusement statut vendeur non offert offre placement privil gi tant utilisateur tous chargements
5426,0,"Être malade est vraiment une merde! D'autant plus que c'est comme la 4ème fois cet hiver ... (ok c'est le printemps, mais vous ne le savez jamais!)",tre malade vraiment merde autant plus comme fois cet hiver
5427,0,A soutenu la voiture sur 2 sacs de matières recyclables et a dû nettoyer le désordre dans la pluie verglaçante et à un mauvais état,soutenu voiture sacs mati res recyclables nettoyer sordre pluie vergla ante mauvais tat
5428,0,Yaawwwwning @ the office! ......,yaawwwwning the office
5429,0,J'ai besoin d'un site web de musique gratuit pour écouter au travail !!!! Ils ont bloqué playlist.com,besoin site web musique gratuit couter travail bloqu playlist com
5430,0,"Est censé être prêt à voir sophie à la moitié du passé, mais je n'ai même pas été habillé mais xd j'ai mal à la tête, je préfère me précipiter et lt; 3",cens tre pr voir sophie moiti pass habill xd mal pr re pr cipiter lt
5431,0,"Vous ne me suivez pas de toute façon, donc pas de problème. Veulent être suivis, si solitaire lol",suivez toute fa donc probl veulent tre suivis si solitaire lol
5432,0,"Je veux vraiment mon prochain tatouage, mais je n'ai plus de trésorerie en ce moment ... tant d'idées de Gd dans ma tête et je ne peux pas me permettre d'avoir une aiguille sur la peau",veux vraiment prochain tatouage plus tr sorerie moment tant id gd peux permettre avoir aiguille peau
5433,0,"Ma tête, trop de margaritas pour un lundi ne peut pas l'esprit pour le jeu arsenal cependant !!!",trop margaritas lundi peut esprit jeu arsenal cependant
5434,0,"Omg récapitule vous avez passé une journée folle, laura!",omg capitule pass journ folle laura
